**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_Maze/run_3563447984446498
Evaluator name:                     NMSarsa_Maze
Random seed:                        999
GREAT activated:                    true
Max iterations:                     150
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      4
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3563770915326426	480	24	480	0.8214527027027027	-2.9352388607557027	-4.054054054054054	8	7.68	8	8
1	3564187284024050	1038	19	523	0.8328828828828828	-3.199161802256265	-4.054054054054054	8	8.778	10	8
2	3564662182279774	1641	17	519	0.8368806306306308	-2.5930816794657154	-4.054054054054054	10	8.992	12	8
3	3565092124124987	2226	18	517	0.8101914414414415	-2.0709841638646758	-4.054054054054054	9	9.108	12	8
4	3565574743111017	2840	14	518	0.8228040540540541	-1.7308651435794622	-4.054054054054054	8	9.43	13	8
5	3566003257251139	3416	13	514	0.822240990990991	-1.6289724954634242	-4.054054054054054	10	9.588	14	8
6	3566401764729538	3981	13	513	0.8295045045045044	-1.7563435528193372	-4.054054054054054	9	9.68	15	8
7	3566888040765257	4592	10	513	0.8323761261261262	-1.9057959904959083	-4.054054054054054	10	9.826	16	8
8	3567315815108192	5152	8	510	0.8604054054054054	-1.9689814184340797	-4.054054054054054	11	9.83	16	8
9	3567636592034106	5660	9	508	0.8704448198198199	-1.3630805283038947	-4.054054054054054	11	9.944	16	8
10	3567939525920527	6170	10	509	0.8723423423423423	-1.0817420016452937	-4.054054054054054	11	9.754	16	8
11	3568251913233227	6703	8	515	0.8627759009009008	-0.7976144624723878	-4.054054054054054	10	10.188	15	8
12	3568498748043129	7214	9	508	0.8618018018018018	-0.5896613863048422	-4.054054054054054	12	9.942	16	8
13	3568736507217161	7769	8	528	0.8815202702702704	-0.23143134087060951	-4.054054054054054	12	10.422	15	8
14	3568948850374138	8411	5	613	0.8689301801801802	0.05192304270672391	-4.054054054054054	11	11.894	15	8
15	3569141363965568	8968	5	551	0.869161036036036	0.43005352256705115	-4.054054054054054	10	11.884	16	8
16	3569352762677021	9540	4	541	0.8735472972972972	0.4862164273966419	-4.054054054054054	12	11.356	16	8
17	3569533646124600	10075	5	504	0.8640834042553192	0.4819958525489778	-4.054054054054054	10	10.404	18	8
18	3569765612808624	10619	4	505	0.8734853603603603	0.41896848770489487	-4.054054054054054	13	10.918	18	8
19	3569994320537692	11360	7	729	0.8667736486486487	0.6181407977126061	-4.054054054054054	9	14.736	19	8
20	3570120462201264	11867	8	507	0.8607882882882884	0.576887231963173	-4.054054054054054	14	9.882	19	8
21	3570264153978063	12489	8	613	0.8663626126126126	0.6690607246997439	-4.054054054054054	15	11.914	19	8
22	3570379764752253	12998	8	508	0.8615653153153154	0.6630310377981433	-4.054054054054054	14	9.9	16	8
23	3570545614224064	13536	7	508	0.8649887387387388	0.605690375517501	-4.054054054054054	13	10.344	17	8
