**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_Maze/run_419250590123639
Evaluator name:                     NMSarsa_Maze
Random seed:                        1616
GREAT activated:                    true
Max iterations:                     150
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      16
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	419527024445807	480	24	480	0.8408783783783784	-2.6252639608591304	-4.054054054054054	8	7.68	8	8
1	419898819376236	1058	17	523	0.8347409909909911	-3.0694916457851606	-4.054054054054054	9	8.816	10	8
2	420263407279352	1652	15	517	0.8430180180180181	-2.377929201068223	-4.054054054054054	8	8.926	10	8
3	420615972461169	2244	13	515	0.8154279279279278	-2.011684673202432	-4.054054054054054	8	9.144	12	8
4	420963684537012	2825	11	513	0.8125	-2.1125504245006486	-4.054054054054054	8	9.316	12	8
5	421280712258288	3366	10	515	0.8120495495495494	-1.977823688482947	-4.054054054054054	11	9.546	13	8
6	421610623582347	3920	9	510	0.8233872340425532	-1.7109078508044966	-4.054054054054054	11	9.698	14	8
7	421921377744750	4464	9	522	0.8440315315315315	-1.7548046752181385	-4.054054054054054	10	10.084	14	8
8	422219547953856	4987	8	509	0.8220720720720721	-1.557329511507076	-4.054054054054054	10	10.56	15	8
9	422504158485194	5517	9	509	0.8319256756756757	-1.2001828849540923	-4.054054054054054	11	10.778	16	8
10	422773743179793	6034	10	509	0.8444819819819819	-1.004028719920857	-4.054054054054054	13	11.022	16	8
11	423046866200388	6570	9	521	0.8404842342342341	-0.8468049142457277	-4.054054054054054	10	10.872	17	8
12	423325009592472	7124	7	537	0.833277027027027	-0.8266231061145538	-4.054054054054054	11	11.428	16	8
13	423601099733189	7645	6	507	0.7888513513513513	-0.8585877695774585	-4.054054054054054	10	11.026	17	8
14	423883432942031	8168	5	506	0.7782657657657657	-0.8673925788184116	-4.054054054054054	10	11.358	17	8
15	424151116827369	8677	6	505	0.7923986486486486	-0.6690621136687562	-4.054054054054054	12	11.34	16	8
16	424400823612699	9188	6	506	0.7950450450450449	-0.5548618768415204	-4.054054054054054	10	11.236	16	8
17	424621208420817	9707	9	506	0.8105855855855855	-0.3508559598106223	-4.054054054054054	10	11.258	17	8
18	424926800256021	10421	8	711	0.8291103603603603	-0.5050376141075092	-4.054054054054054	11	15.532	17	8
19	425159000912812	10972	8	532	0.8242117117117118	-0.7623241986687534	-4.054054054054054	11	11.304	18	8
20	425371328839565	11535	7	556	0.8341779279279279	-0.2931936638555745	-4.054054054054054	11	12.166	19	8
21	425675597137844	12283	6	691	0.8634853603603603	-0.4962554984858306	-4.054054054054054	9	13.636	15	8
22	425945407368024	12985	6	688	0.8591272522522523	-0.4307795021990383	-4.054054054054054	10	13.504	14	8
23	426135724934842	13491	8	506	0.8644538288288288	-0.3843802665029423	-4.054054054054054	8	9.92	14	8
24	426389901143723	14083	7	547	0.8549718468468469	-0.34405827573265446	-4.054054054054054	9	10.714	15	8
25	426594801214043	14617	6	507	0.8613626126126126	-0.3564791478435505	-4.054054054054054	9	10.016	15	8
26	426791206249591	15155	6	506	0.8580912162162162	-0.2882486598805518	-4.054054054054054	10	9.792	15	8
27	427009602928642	15676	5	506	0.8605067567567567	-0.20839764010709902	-4.054054054054054	9	10.18	14	8
28	427228276634099	16185	7	504	0.8616497747747749	-0.21277370621951738	-4.054054054054054	11	10.374	15	8
29	427634906350361	17266	6	1060	0.8580574324324324	-0.20645740858893846	-4.054054054054054	11	22.174	15	8
30	428216022182006	18802	5	1535	0.8597635135135135	0.07259982367591773	-4.054054054054054	8	31.36	15	8
31	428351623223859	19448	3	644	0.8432995495495494	0.6215822336526428	-4.054054054054054	9	13.278	15	8
32	428463356904274	19954	3	503	0.8445382882882884	0.6904903963701019	-4.054054054054054	8	10.136	16	8
33	428582963978042	20469	3	503	0.8441441441441441	0.7172184368010835	-4.054054054054054	9	10.444	16	8
34	428709442790047	20991	3	503	0.84375	0.6449336125398272	-4.054054054054054	9	10.268	16	8
35	428836447704263	21507	4	503	0.854177927927928	0.6964760158904725	-3.9110360360360366	8	10.186	17	8
36	428960609888080	22019	4	504	0.847286036036036	0.703419221063769	-4.054054054054054	9	10.398	17	8
37	429127841592100	22538	4	504	0.8510754504504505	0.687512493275951	-4.054054054054054	8	9.912	16	8
38	429299987050253	23056	4	504	0.8526801801801802	0.6657564673221855	-4.054054054054054	8	9.824	17	8
39	429476702960879	23576	5	504	0.8502702702702704	0.6948259479407218	-4.054054054054054	8	10.116	17	8
40	429658921844218	24085	5	505	0.8496790540540541	0.7177894741695562	-4.054054054054054	11	9.834	16	8
41	429867842461923	24604	5	505	0.855777027027027	0.6620062569531825	-4.054054054054054	9	9.816	16	8
42	430064022514614	25120	5	505	0.8505461711711713	0.714899177602924	-4.054054054054054	8	9.872	17	8
43	430248646340069	25631	6	505	0.8585472972972974	0.6914798556148312	-4.054054054054054	8	9.672	17	8
44	430432575728506	26152	7	506	0.8600394144144144	0.7045285374149274	-4.054054054054054	10	9.998	17	8
45	430633527112522	26659	7	507	0.8547353603603602	0.709178487715967	-4.054054054054054	8	10.39	18	8
46	430839712195619	27168	9	507	0.866722972972973	0.7073814515604613	-4.054054054054054	9	10.714	19	8
