**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_Maze/run_3536341602417132
Evaluator name:                     NMSarsa_Maze
Random seed:                        666
GREAT activated:                    true
Max iterations:                     150
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      4
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3536658240518063	480	24	480	1.8470966743339083	0.37952108507643284	-4.25531914893617E-4	8	7.68	8	8
1	3536968194204467	1059	8	520	1.857232259919494	1.1945526447044428	-4.25531914893617E-4	8	8.712	11	8
2	3537154946470283	1568	8	508	1.8741069532298253	1.326597711098181	-4.25531914893617E-4	9	8.776	11	8
3	3537346743627019	2092	10	508	1.8797862986390643	1.4078093290257923	-4.25531914893617E-4	8	9.076	12	8
4	3537534715570126	2620	12	510	1.8860195840521374	1.4933758044176846	-4.25531914893617E-4	10	9.264	12	8
5	3537724571554004	3161	12	512	1.884830748514472	1.5670136473626635	-4.25531914893617E-4	8	9.464	13	8
6	3537933749883965	3697	13	512	1.894127493770366	1.6299541328248546	-4.25531914893617E-4	11	9.604	14	8
7	3538163060939783	4245	11	513	1.896400285604754	1.6791890681536334	-4.25531914893617E-4	11	9.956	15	8
8	3538405874236049	4767	12	511	1.9105483630438949	1.712438120775562	-4.25531914893617E-4	12	9.934	15	8
9	3538702501489773	5300	12	512	1.9102657168870998	1.7358994931945742	-4.25531914893617E-4	11	10.144	16	8
10	3539024918853243	5835	13	512	1.911749857197623	1.7281854699498786	-4.25531914893617E-4	12	10.364	16	8
11	3539386378141915	6377	13	513	1.9115301370519455	1.7421588520099047	-4.25531914893617E-4	12	10.404	15	8
12	3539744201059844	6905	13	513	1.9111178100440867	1.7479108573691273	-4.25531914893617E-4	12	10.562	15	8
