**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_Maze/run_3469834311699834
Evaluator name:                     NMSarsa_Maze
Random seed:                        222
GREAT activated:                    true
Max iterations:                     150
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      16
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3470016390995991	480	24	480	1.858879672225417	0.346647657537857	-4.25531914893617E-4	8	7.68	8	8
1	3470228684218739	1070	8	519	1.86406327391221	1.2057901641070414	-4.25531914893617E-4	8	8.784	10	8
2	3470352664159534	1590	8	508	1.873386133793368	1.3227250681184621	-4.25531914893617E-4	9	8.854	11	8
3	3470467612429538	2110	10	508	1.8723791546866015	1.3956609613823072	-4.25531914893617E-4	10	9.072	12	8
4	3470604574894377	2655	10	510	1.8795060437032778	1.511882186900292	-4.25531914893617E-4	10	9.254	12	8
5	3470694496766846	3172	13	510	1.880229879240943	1.5608090300525803	-4.25531914893617E-4	11	9.36	12	8
6	3470823175207693	3714	13	513	1.8877662008817326	1.6326972403067497	-4.25531914893617E-4	11	9.77	14	8
7	3470985855974627	4287	12	513	1.8899278627563736	1.6697691010439333	-4.25531914893617E-4	11	9.748	14	8
8	3471142219068136	4817	12	512	1.8948503335250144	1.6968431512531894	-4.25531914893617E-4	11	9.964	15	8
9	3471317068318736	5370	12	512	1.8944183630438949	1.6830872107600454	-4.25531914893617E-4	12	10.14	16	8
10	3471458946311147	5890	14	512	1.8959099405788766	1.6661639091121125	-4.25531914893617E-4	12	10.188	14	8
11	3471657966883023	6436	12	514	1.8967810619129768	1.7233043325994262	-4.25531914893617E-4	12	10.458	15	8
12	3471873807804981	6989	10	512	1.8975322206248801	1.7365018614962202	-4.25531914893617E-4	12	10.606	16	8
13	3472045478451431	7510	10	510	1.8983611845888442	1.707317996249065	-4.25531914893617E-4	11	10.732	16	8
14	3472209465660307	8022	11	510	1.8996143837454476	1.7083204610699563	-4.25531914893617E-4	10	10.876	17	8
15	3472391042709780	8533	13	511	1.9020636208548976	1.7326332798576987	-4.25531914893617E-4	10	11.056	17	8
16	3472576309860056	9055	14	513	1.9008078895917193	1.7561426087733867	-4.25531914893617E-4	11	11.212	17	8
17	3472762970677894	9582	13	514	1.9021505616254553	1.7617187231749092	-4.25531914893617E-4	9	11.25	17	8
18	3473009565882185	10126	13	513	1.9041525033544184	1.7688930114717183	-4.25531914893617E-4	9	11.27	18	8
19	3473241282479887	10663	13	513	1.9035251236342727	1.762865728580391	-4.25531914893617E-4	13	11.488	19	8
20	3473460283317227	11190	13	513	1.906602708453134	1.806024931241432	0.017361702127659653	14	11.698	20	8
21	3473739327891072	11745	12	513	1.905992654782442	1.7821206085611552	-4.25531914893617E-4	10	12.162	20	8
22	3473975302240810	12282	13	512	1.9081456258386045	1.792870915670075	-4.25531914893617E-4	10	12.476	20	8
23	3474205021606304	12818	13	513	1.9094970557791835	1.7748876848554411	-4.25531914893617E-4	11	12.72	20	8
24	3474435922574352	13351	12	513	1.9102616657082614	1.7529538004858165	-4.25531914893617E-4	12	12.746	20	8
